From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station,AQI,AQI_Category
02-01-2022 00:00,03-01-2022 00:00,52.94,0.68,16.31,11.52,84.25,61.71,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",105.7,Moderate
03-01-2022 00:00,04-01-2022 00:00,45.73,0.65,15.02,14.25,89.3,68.38,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",127.93333333333332,Moderate
04-01-2022 00:00,05-01-2022 00:00,58.62,0.61,18.12,15.85,105.0,74.72,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",149.06666666666666,Moderate
05-01-2022 00:00,06-01-2022 00:00,53.9,0.61,12.81,16.25,79.68,53.57,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",89.28333333333333,Satisfactory
06-01-2022 00:00,07-01-2022 00:00,47.47,0.59,13.86,14.28,64.03,43.84,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",73.06666666666668,Satisfactory
07-01-2022 00:00,08-01-2022 00:00,47.01,0.5,13.95,11.9,54.26,35.13,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",58.550000000000004,Satisfactory
08-01-2022 00:00,09-01-2022 00:00,51.11,0.62,11.02,10.79,62.01,40.91,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",68.18333333333334,Satisfactory
09-01-2022 00:00,10-01-2022 00:00,50.32,0.61,11.29,11.9,73.1,52.8,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",88.0,Satisfactory
10-01-2022 00:00,11-01-2022 00:00,35.39,0.56,10.68,12.27,38.51,25.97,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",43.28333333333333,Good
11-01-2022 00:00,12-01-2022 00:00,29.88,0.65,9.63,13.31,35.75,23.33,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",38.88333333333333,Good
12-01-2022 00:00,13-01-2022 00:00,28.67,0.72,12.74,12.86,29.78,19.22,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",36.0,Good
13-01-2022 00:00,14-01-2022 00:00,28.3,0.95,12.64,14.57,25.11,17.44,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",47.5,Good
14-01-2022 00:00,15-01-2022 00:00,34.72,0.89,13.18,12.46,33.34,25.23,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",44.5,Good
15-01-2022 00:00,16-01-2022 00:00,48.21,0.88,13.3,9.22,30.62,21.36,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",48.21,Good
16-01-2022 00:00,17-01-2022 00:00,64.59,0.98,9.4,8.29,39.4,28.37,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",64.59,Satisfactory
17-01-2022 00:00,18-01-2022 00:00,62.19,0.7,11.75,11.09,58.96,43.02,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",71.7,Satisfactory
18-01-2022 00:00,19-01-2022 00:00,52.75,1.22,24.52,18.25,81.92,57.51,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",95.85,Satisfactory
19-01-2022 00:00,20-01-2022 00:00,48.53,1.18,18.24,22.12,93.22,65.94,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",119.8,Moderate
20-01-2022 00:00,21-01-2022 00:00,53.94,1.03,15.65,19.65,93.26,66.88,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",122.93333333333332,Moderate
21-01-2022 00:00,22-01-2022 00:00,60.02,0.97,20.84,17.49,87.59,60.46,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",101.53333333333333,Moderate
22-01-2022 00:00,23-01-2022 00:00,65.09,0.97,13.27,12.51,86.21,58.55,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",97.58333333333333,Satisfactory
23-01-2022 00:00,24-01-2022 00:00,65.39,0.9,16.88,11.75,88.69,54.92,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",91.53333333333333,Satisfactory
24-01-2022 00:00,25-01-2022 00:00,59.89,0.79,15.61,12.14,121.08,55.74,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",114.05333333333333,Moderate
25-01-2022 00:00,26-01-2022 00:00,57.48,0.8,24.92,15.65,261.75,65.86,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",211.75,Poor
26-01-2022 00:00,27-01-2022 00:00,49.32,0.9,13.8,14.59,163.27,56.38,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",142.18,Moderate
27-01-2022 00:00,28-01-2022 00:00,58.48,0.96,15.68,17.51,178.16,60.31,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",152.10666666666665,Moderate
28-01-2022 00:00,29-01-2022 00:00,76.72,0.87,24.35,15.09,110.18,39.4,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",106.78666666666668,Moderate
29-01-2022 00:00,30-01-2022 00:00,59.73,1.02,34.0,19.59,119.01,53.75,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",112.67333333333333,Moderate
30-01-2022 00:00,31-01-2022 00:00,66.7,1.21,13.84,14.72,122.04,65.61,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",118.7,Moderate
31-01-2022 00:00,01-02-2022 00:00,59.09,1.12,35.05,22.31,126.82,66.54,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",121.80000000000003,Moderate
01-02-2022 00:00,02-02-2022 00:00,62.14,1.0,12.39,13.39,85.01,51.52,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",85.86666666666667,Satisfactory
02-02-2022 00:00,03-02-2022 00:00,55.68,0.77,12.44,12.18,56.81,33.21,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",56.81,Satisfactory
03-02-2022 00:00,04-02-2022 00:00,45.34,0.7,12.19,9.39,31.09,17.42,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",45.34,Good
04-02-2022 00:00,05-02-2022 00:00,52.96,0.58,13.04,13.32,55.39,27.21,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",55.39,Satisfactory
05-02-2022 00:00,06-02-2022 00:00,58.47,0.56,21.23,20.93,136.79,52.12,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",124.52666666666666,Moderate
06-02-2022 00:00,07-02-2022 00:00,74.9,0.81,15.67,13.18,112.15,42.9,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",108.10000000000001,Moderate
07-02-2022 00:00,08-02-2022 00:00,68.2,0.81,12.93,11.55,96.29,41.03,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",96.29,Satisfactory
08-02-2022 00:00,09-02-2022 00:00,49.38,0.84,11.51,12.32,83.58,39.08,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",83.58,Satisfactory
09-02-2022 00:00,10-02-2022 00:00,54.76,0.7,12.24,10.26,71.99,37.41,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",71.99,Satisfactory
10-02-2022 00:00,11-02-2022 00:00,53.75,0.63,13.63,12.35,73.44,39.95,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",73.44,Satisfactory
11-02-2022 00:00,12-02-2022 00:00,42.87,0.63,10.5,14.02,81.23,45.3,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",81.23,Satisfactory
12-02-2022 00:00,13-02-2022 00:00,39.71,0.13,20.04,15.8,86.08,47.14,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",86.08,Satisfactory
13-02-2022 00:00,14-02-2022 00:00,54.1,0.45,12.81,11.9,92.3,58.3,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",97.16666666666666,Satisfactory
14-02-2022 00:00,15-02-2022 00:00,71.39,0.45,15.53,12.5,89.75,56.73,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",94.55,Satisfactory
15-02-2022 00:00,16-02-2022 00:00,67.28,0.45,14.32,13.82,78.57,47.66,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",79.43333333333334,Satisfactory
16-02-2022 00:00,17-02-2022 00:00,66.15,0.43,13.09,14.1,81.16,51.57,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",85.95,Satisfactory
17-02-2022 00:00,18-02-2022 00:00,54.49,0.43,15.85,15.33,82.62,54.28,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",90.46666666666667,Satisfactory
18-02-2022 00:00,19-02-2022 00:00,62.25,0.43,18.79,9.97,75.13,48.02,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",80.03333333333333,Satisfactory
19-02-2022 00:00,20-02-2022 00:00,48.82,0.42,16.15,14.7,84.52,55.47,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",92.45,Satisfactory
20-02-2022 00:00,21-02-2022 00:00,48.68,0.43,13.82,10.72,84.88,59.62,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",99.36666666666667,Satisfactory
21-02-2022 00:00,22-02-2022 00:00,46.2,0.73,15.98,13.32,84.14,53.23,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",88.71666666666667,Satisfactory
22-02-2022 00:00,23-02-2022 00:00,33.53,0.63,10.11,11.49,57.55,33.64,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",57.55,Satisfactory
23-02-2022 00:00,24-02-2022 00:00,27.37,0.38,7.76,10.6,41.52,21.08,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",41.52,Good
24-02-2022 00:00,25-02-2022 00:00,30.9,0.34,9.72,9.42,35.61,20.9,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",35.61,Good
25-02-2022 00:00,26-02-2022 00:00,31.81,0.4,10.94,12.48,44.39,24.29,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",44.39,Good
26-02-2022 00:00,27-02-2022 00:00,30.79,0.46,8.82,10.94,47.35,27.99,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",47.35,Good
27-02-2022 00:00,28-02-2022 00:00,30.1,0.44,9.7,12.27,46.42,24.87,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",46.42,Good
28-02-2022 00:00,01-03-2022 00:00,34.04,0.41,11.55,14.27,42.9,20.94,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",42.9,Good
01-03-2022 00:00,02-03-2022 00:00,36.81,0.43,11.19,12.39,39.56,20.2,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",39.56,Good
02-03-2022 00:00,03-03-2022 00:00,35.02,0.43,10.89,15.3,42.23,18.87,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",42.23,Good
03-03-2022 00:00,04-03-2022 00:00,41.0,0.49,12.7,14.94,65.57,31.01,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",65.57,Satisfactory
04-03-2022 00:00,05-03-2022 00:00,39.5,0.45,10.57,11.44,67.05,33.08,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",67.05,Satisfactory
05-03-2022 00:00,06-03-2022 00:00,41.59,0.45,10.44,13.48,70.49,37.39,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",70.49,Satisfactory
06-03-2022 00:00,07-03-2022 00:00,40.53,0.49,10.67,10.67,67.67,34.56,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",67.67,Satisfactory
07-03-2022 00:00,08-03-2022 00:00,41.86,0.5,11.03,15.13,63.27,29.63,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",63.27,Satisfactory
08-03-2022 00:00,09-03-2022 00:00,51.68,0.51,13.97,14.01,78.11,43.47,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",78.11,Satisfactory
09-03-2022 00:00,10-03-2022 00:00,50.93,0.46,10.61,10.83,74.52,43.11,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",74.52,Satisfactory
10-03-2022 00:00,11-03-2022 00:00,54.82,0.47,13.24,13.99,83.58,44.57,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",83.58,Satisfactory
11-03-2022 00:00,12-03-2022 00:00,54.3,0.56,12.72,15.58,83.45,44.09,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",83.45,Satisfactory
12-03-2022 00:00,13-03-2022 00:00,54.74,0.48,10.3,13.57,78.63,38.78,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",78.63,Satisfactory
13-03-2022 00:00,14-03-2022 00:00,60.76,0.53,15.09,15.18,84.72,41.14,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",84.72,Satisfactory
14-03-2022 00:00,15-03-2022 00:00,58.42,0.54,14.48,17.48,94.22,45.96,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",94.22,Satisfactory
15-03-2022 00:00,16-03-2022 00:00,58.87,0.51,12.68,16.96,92.46,43.62,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",92.46,Satisfactory
16-03-2022 00:00,17-03-2022 00:00,66.34,0.45,17.63,14.2,89.33,43.32,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",89.33,Satisfactory
17-03-2022 00:00,18-03-2022 00:00,65.85,0.49,17.48,11.99,90.84,44.83,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",90.84,Satisfactory
18-03-2022 00:00,19-03-2022 00:00,40.38,0.39,8.27,6.32,46.61,21.85,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",46.61,Good
19-03-2022 00:00,20-03-2022 00:00,27.08,0.43,8.95,6.45,41.45,21.35,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",41.45,Good
20-03-2022 00:00,21-03-2022 00:00,36.68,0.48,12.4,7.41,57.43,30.95,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",57.43,Satisfactory
21-03-2022 00:00,22-03-2022 00:00,45.57,0.52,10.8,9.2,78.73,39.65,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",78.73,Satisfactory
22-03-2022 00:00,23-03-2022 00:00,47.56,0.55,11.55,12.84,86.12,47.46,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",86.12,Satisfactory
23-03-2022 00:00,24-03-2022 00:00,37.36,0.53,10.32,7.86,81.97,47.89,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",81.97,Satisfactory
24-03-2022 00:00,25-03-2022 00:00,31.78,0.47,8.97,7.67,62.28,32.8,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",62.28,Satisfactory
25-03-2022 00:00,26-03-2022 00:00,20.41,0.42,7.49,7.05,49.24,21.53,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",49.24,Good
26-03-2022 00:00,27-03-2022 00:00,22.02,0.41,8.75,6.94,49.17,21.74,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",49.17,Good
27-03-2022 00:00,28-03-2022 00:00,27.09,0.4,11.14,8.38,54.08,25.03,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",54.08,Satisfactory
28-03-2022 00:00,29-03-2022 00:00,21.52,0.41,13.21,8.63,48.22,21.13,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",48.22,Good
29-03-2022 00:00,30-03-2022 00:00,28.95,0.43,14.84,8.24,49.59,21.82,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",49.59,Good
30-03-2022 00:00,31-03-2022 00:00,35.09,0.43,15.64,7.9,51.06,22.6,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",51.06,Satisfactory
31-03-2022 00:00,01-04-2022 00:00,35.15,0.41,12.61,6.36,41.5,18.7,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",41.5,Good
01-04-2022 00:00,02-04-2022 00:00,33.39,0.4,12.57,6.14,33.45,13.24,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",33.45,Good
02-04-2022 00:00,03-04-2022 00:00,32.97,0.41,11.78,5.45,32.87,14.06,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",32.97,Good
03-04-2022 00:00,04-04-2022 00:00,26.71,0.38,8.21,6.03,29.37,10.59,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",29.37,Good
04-04-2022 00:00,05-04-2022 00:00,15.01,0.35,7.89,6.43,19.87,4.04,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19.87,Good
05-04-2022 00:00,06-04-2022 00:00,14.89,0.34,8.54,6.11,15.69,3.99,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",17.0,Good
06-04-2022 00:00,07-04-2022 00:00,20.75,0.37,8.62,7.34,29.98,8.76,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",29.98,Good
07-04-2022 00:00,08-04-2022 00:00,22.55,0.41,8.32,6.75,36.19,12.2,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",36.19,Good
08-04-2022 00:00,09-04-2022 00:00,15.82,0.41,9.12,6.57,24.28,7.57,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",24.28,Good
09-04-2022 00:00,10-04-2022 00:00,16.9,0.39,8.22,6.13,9.8,1.25,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19.5,Good
10-04-2022 00:00,11-04-2022 00:00,15.44,0.42,,7.82,12.2,1.77,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",500.0,Severe
11-04-2022 00:00,12-04-2022 00:00,16.66,0.39,9.63,8.68,13.49,2.51,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19.5,Good
12-04-2022 00:00,13-04-2022 00:00,16.87,0.39,9.92,5.65,15.53,4.87,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19.5,Good
13-04-2022 00:00,14-04-2022 00:00,15.42,0.4,9.91,5.69,13.79,3.55,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",20.0,Good
14-04-2022 00:00,15-04-2022 00:00,18.02,0.4,9.89,5.87,13.63,4.32,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",20.0,Good
15-04-2022 00:00,16-04-2022 00:00,34.04,0.43,9.94,5.47,32.01,18.12,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",34.04,Good
16-04-2022 00:00,17-04-2022 00:00,30.57,0.43,9.89,4.5,26.71,12.32,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",30.57,Good
17-04-2022 00:00,18-04-2022 00:00,32.92,0.42,9.87,4.62,25.44,12.48,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",32.92,Good
18-04-2022 00:00,19-04-2022 00:00,25.93,0.43,9.84,5.74,23.62,8.23,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",25.93,Good
19-04-2022 00:00,20-04-2022 00:00,34.61,0.46,9.84,5.6,31.04,13.67,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",34.61,Good
20-04-2022 00:00,21-04-2022 00:00,38.23,0.45,9.87,5.67,34.88,17.84,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",38.23,Good
21-04-2022 00:00,22-04-2022 00:00,20.98,0.43,9.84,5.29,28.64,13.44,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",28.64,Good
22-04-2022 00:00,23-04-2022 00:00,16.41,0.39,9.92,5.0,17.06,6.45,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",19.5,Good
23-04-2022 00:00,24-04-2022 00:00,16.04,0.41,9.88,5.25,18.03,5.02,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",20.5,Good
24-04-2022 00:00,25-04-2022 00:00,32.74,0.41,9.81,6.8,35.88,12.74,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",35.88,Good
25-04-2022 00:00,26-04-2022 00:00,33.31,0.46,9.85,6.28,46.72,17.39,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",46.72,Good
26-04-2022 00:00,27-04-2022 00:00,39.12,0.47,9.83,6.03,49.04,17.29,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",49.04,Good
27-04-2022 00:00,28-04-2022 00:00,23.19,0.45,9.84,5.59,32.87,11.16,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",32.87,Good
28-04-2022 00:00,29-04-2022 00:00,25.0,0.44,9.84,5.71,33.51,13.55,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",33.51,Good
29-04-2022 00:00,30-04-2022 00:00,41.49,0.49,9.85,8.48,54.31,23.78,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",54.31,Satisfactory
30-04-2022 00:00,01-05-2022 00:00,51.9,0.5,9.87,5.89,56.7,27.78,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",56.7,Satisfactory
01-05-2022 00:00,02-05-2022 00:00,48.54,0.54,9.87,5.22,64.28,31.84,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",64.28,Satisfactory
02-05-2022 00:00,03-05-2022 00:00,50.2,0.55,9.83,4.95,58.39,30.3,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",58.39,Satisfactory
03-05-2022 00:00,04-05-2022 00:00,40.9,0.53,9.81,3.67,53.57,27.24,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",53.57,Satisfactory
04-05-2022 00:00,05-05-2022 00:00,35.38,0.56,9.94,7.46,59.29,29.63,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",59.29,Satisfactory
05-05-2022 00:00,06-05-2022 00:00,38.04,0.53,9.98,6.11,60.72,35.16,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",60.72,Satisfactory
06-05-2022 00:00,07-05-2022 00:00,46.72,0.49,10.06,8.02,66.08,30.13,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",66.08,Satisfactory
07-05-2022 00:00,08-05-2022 00:00,53.85,0.57,9.98,14.07,73.65,35.81,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",73.65,Satisfactory
08-05-2022 00:00,09-05-2022 00:00,41.01,0.51,10.19,7.87,61.95,30.26,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",61.95,Satisfactory
09-05-2022 00:00,10-05-2022 00:00,50.29,0.5,9.98,18.03,69.37,40.34,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",69.37,Satisfactory
10-05-2022 00:00,11-05-2022 00:00,45.39,0.39,10.2,10.12,31.05,13.13,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",45.39,Good
11-05-2022 00:00,12-05-2022 00:00,45.84,0.51,10.05,14.6,29.69,13.8,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",45.84,Good
12-05-2022 00:00,13-05-2022 00:00,58.18,0.47,9.95,8.51,25.76,16.11,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",58.18,Satisfactory
13-05-2022 00:00,14-05-2022 00:00,52.88,0.5,9.88,9.64,30.23,17.51,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",52.88,Satisfactory
14-05-2022 00:00,15-05-2022 00:00,54.82,0.51,10.18,6.78,24.12,16.18,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",54.82,Satisfactory
15-05-2022 00:00,16-05-2022 00:00,61.69,0.52,9.94,5.36,54.05,32.32,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",61.69,Satisfactory
16-05-2022 00:00,17-05-2022 00:00,52.83,0.49,9.87,5.69,40.19,23.95,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",52.83,Satisfactory
17-05-2022 00:00,18-05-2022 00:00,47.01,0.51,9.88,6.47,35.83,23.72,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",47.01,Good
18-05-2022 00:00,19-05-2022 00:00,41.99,0.48,9.89,6.02,36.23,24.86,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",41.99,Good
19-05-2022 00:00,20-05-2022 00:00,43.76,0.49,9.88,5.46,24.94,14.6,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",43.76,Good
20-05-2022 00:00,21-05-2022 00:00,49.53,0.48,9.86,6.22,28.38,14.62,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",49.53,Good
21-05-2022 00:00,22-05-2022 00:00,69.01,0.46,9.83,6.82,65.64,28.29,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",69.01,Satisfactory
22-05-2022 00:00,23-05-2022 00:00,59.97,0.34,9.88,5.71,98.68,31.92,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",98.68,Satisfactory
23-05-2022 00:00,24-05-2022 00:00,57.5,0.38,9.77,7.52,84.96,21.76,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",84.96,Satisfactory
24-05-2022 00:00,25-05-2022 00:00,55.55,0.44,9.83,9.56,82.73,28.22,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",82.73,Satisfactory
25-05-2022 00:00,26-05-2022 00:00,69.39,0.48,9.89,9.43,61.67,27.8,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",69.39,Satisfactory
26-05-2022 00:00,27-05-2022 00:00,68.23,0.5,9.86,7.56,75.88,32.32,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",75.88,Satisfactory
27-05-2022 00:00,28-05-2022 00:00,57.01,0.55,9.82,10.62,96.93,39.43,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",96.93,Satisfactory
28-05-2022 00:00,29-05-2022 00:00,66.51,0.45,9.82,8.29,100.3,36.26,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",100.2,Moderate
29-05-2022 00:00,30-05-2022 00:00,69.45,0.42,9.84,6.34,86.47,28.12,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",86.47,Satisfactory
30-05-2022 00:00,31-05-2022 00:00,80.85,0.46,9.95,7.75,79.2,33.54,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",80.85,Satisfactory
31-05-2022 00:00,01-06-2022 00:00,85.84,0.41,9.83,7.7,67.51,28.94,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",85.84,Satisfactory
01-06-2022 00:00,02-06-2022 00:00,84.04,0.5,9.92,11.34,63.04,33.31,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",84.04,Satisfactory
02-06-2022 00:00,03-06-2022 00:00,79.71,0.55,9.99,10.56,80.9,40.41,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",80.9,Satisfactory
03-06-2022 00:00,04-06-2022 00:00,82.55,0.44,10.15,7.62,65.45,29.94,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",82.55,Satisfactory
04-06-2022 00:00,05-06-2022 00:00,72.75,0.5,9.73,7.5,69.34,34.51,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",72.75,Satisfactory
05-06-2022 00:00,06-06-2022 00:00,68.82,0.5,9.76,7.12,63.97,36.19,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",68.82,Satisfactory
